time(UTC),ID,lat,lon,depth[m_local],east_shift[m_local],north_shift[m_local],magnitude,P_residual[s],S_residual[s],n_pairs,ndiff_p,ndiff_s
2024-04-06T15:05:59.405,2305,38.49879,-112.88679,2253.85,662.81,-486.64,-0.52,0.09,0.07,2852,10849,29880
2024-04-06T15:07:24.382,2306,38.49849,-112.88693,2299.85,650.5,-519.95,0.21,0.08,0.08,2807,10952,27899
2024-04-06T15:07:34.539,2307,38.49827,-112.88701,2310.85,643.46,-544.38,-0.25,0.1,0.07,2805,10416,28261
2024-04-06T15:11:35.530,2308,38.49861,-112.88685,2273.85,657.52,-506.63,-0.2,0.08,0.09,2820,12094,28906
2024-04-06T15:18:28.110,2309,38.49752,-112.8857,3905.85,757.59,-627.85,-0.14,0.14,0.1,825,3927,2844
2024-04-06T15:18:53.859,2310,38.50191,-112.88618,1955.85,716.86,-139.58,-0.7,0.11,0.08,2851,11633,26428
2024-04-06T15:22:41.176,2311,38.49781,-112.887,2257.85,644.22,-595.47,-0.72,0.09,0.07,2815,12414,27872
2024-04-06T15:27:51.959,2312,38.49753,-112.88685,2211.85,657.24,-626.58,-0.81,0.1,0.07,2866,13318,29523
2024-04-06T15:28:17.700,2313,38.49883,-112.8871,2341.85,635.76,-482.16,-0.83,0.11,0.07,2826,11200,28586
2024-04-06T15:29:19.064,2314,38.49918,-112.88715,2349.85,631.49,-443.26,-0.91,0.11,0.08,2852,11807,30246
2024-04-06T15:29:24.326,2315,38.49811,-112.88642,2411.85,694.91,-562.22,-0.84,0.17,0.07,2857,11390,25600
2024-04-06T15:30:04.989,2316,38.49843,-112.8867,2098.85,670.56,-526.64,-0.14,0.11,0.08,2876,11500,32530
2024-04-06T15:31:58.041,2317,38.49939,-112.88715,2342.85,631.55,-419.93,-0.37,0.09,0.08,2867,10729,32100
2024-04-06T15:32:56.127,2318,38.50314,-112.88638,2103.85,699.6,-2.54,-0.54,0.09,0.08,2867,12499,29982
2024-04-06T15:38:20.387,2319,38.49877,-112.88615,2027.85,718.66,-488.92,-0.7,0.1,0.08,2882,12597,29017
2024-04-06T15:40:29.600,2320,38.49826,-112.88719,2323.85,627.75,-545.47,-0.85,0.11,0.07,2772,7449,23737
2024-04-06T15:40:39.279,2321,38.49878,-112.886,1939.85,731.75,-487.82,-0.82,0.12,0.09,2848,10379,30670
2024-04-06T15:43:46.796,2322,38.49879,-112.88679,2249.85,662.81,-486.64,-0.92,0.1,0.07,2838,10970,28875
2024-04-06T15:44:14.782,2323,38.50033,-112.88612,1974.85,721.71,-315.46,-0.84,0.1,0.07,2893,13754,30100
2024-04-06T15:44:31.733,2324,38.49896,-112.88675,2384.85,666.34,-467.75,-0.95,0.18,0.07,2852,9272,27285
2024-04-06T15:48:40.007,2325,38.50239,-112.88653,2431.85,686.41,-86.11,-0.79,0.09,0.06,2818,11925,22146
2024-04-06T15:50:52.021,2326,38.49899,-112.88651,2212.85,687.3,-464.44,-0.98,0.1,0.07,2878,11847,26085
2024-04-06T15:51:26.002,2327,38.49862,-112.88662,2217.85,677.59,-505.54,-0.99,0.1,0.07,2836,12352,26379
2024-04-06T15:57:55.102,2328,38.50027,-112.88612,1974.85,721.7,-322.14,-0.89,0.1,0.07,2867,12948,29114
2024-04-06T15:59:50.150,2329,38.50196,-112.88605,1938.85,728.22,-134.01,-0.91,0.09,0.08,2845,14194,28815
2024-04-06T16:00:08.159,2330,38.5028,-112.88653,2020.85,686.47,-40.43,-1,0.1,0.08,2857,12031,27879
2024-04-06T16:01:31.568,2331,38.49849,-112.88693,2301.85,650.5,-519.95,-0.52,0.09,0.08,2815,11107,28735
2024-04-06T16:01:57.202,2332,38.50386,-112.88376,2301.85,928.17,77.74,-0.43,0.1,0.08,2902,16017,29148
2024-04-06T16:04:03.553,2333,38.5009,-112.88618,1983.85,716.63,-252.03,0.79,0.09,0.07,2892,15986,31070
2024-04-06T16:04:09.349,2334,38.49742,-112.88702,2272.85,642.38,-638.77,-0.52,0.18,0.06,2651,7740,17755
2024-04-06T16:05:09.228,2335,38.49861,-112.88685,2273.85,657.52,-506.63,-0.32,0.08,0.09,2815,11754,28435
2024-04-06T16:06:04.058,2336,38.49766,-112.88702,2281.85,642.44,-612.12,-0.79,0.09,0.07,2790,11989,27016
2024-04-06T16:08:04.502,2337,38.49746,-112.88685,2234.85,657.22,-634.36,-0.49,0.1,0.08,2860,12785,29457
2024-04-06T16:09:32.105,2338,38.49775,-112.88693,2243.85,650.31,-602.14,-0.6,0.09,0.07,2840,12472,27464
2024-04-06T16:14:53.864,2339,38.50373,-112.88612,2007.85,722.31,63.22,-0.61,0.09,0.07,2894,12483,30484
2024-04-06T16:17:11.623,2340,38.49919,-112.88669,2373.85,671.65,-442.19,-1,0.11,0.06,2795,8575,20122
2024-04-06T16:17:18.775,2341,38.5023,-112.88665,1959.85,675.93,-96.14,0.14,0.11,0.07,2862,14185,27843
2024-04-06T16:17:28.641,2342,38.50085,-112.88618,1997.85,716.62,-257.6,-0.73,0.1,0.07,2877,12810,30508
2024-04-06T16:20:01.389,2343,38.49756,-112.88682,2158.85,659.86,-623.26,-0.66,0.1,0.07,2856,13195,28629
2024-04-06T16:22:22.276,2344,38.50046,-112.88612,1956.85,721.75,-301,-0.58,0.1,0.07,2879,14036,28554
2024-04-06T16:24:57.047,2345,38.50236,-112.88677,1959.85,665.47,-89.45,-0.76,0.11,0.07,2852,14378,25661
2024-04-06T16:25:26.642,2346,38.50166,-112.88196,2118.85,1085,-167.41,1,0.11,0.08,2950,16158,31724
2024-04-06T16:25:52.544,2347,38.49804,-112.88708,2321.85,637.3,-569.92,0.05,0.11,0.07,2821,10066,29459
2024-04-06T16:26:50.987,2348,38.49855,-112.88734,2367.85,614.74,-513.24,-0.95,0.1,0.07,2803,9154,25963
2024-04-06T16:28:14.351,2349,38.49893,-112.88711,2346.85,634.92,-471.05,-0.94,0.12,0.32,2882,12064,27163
2024-04-06T16:31:28.839,2350,38.49915,-112.88715,2349.85,631.49,-446.6,-0.27,0.11,0.08,2843,11706,30282
2024-04-06T16:36:19.696,2351,38.49909,-112.88667,2389.85,673.36,-453.31,-0.79,0.16,0.08,2870,13386,27277
2024-04-06T16:40:39.572,2352,38.49849,-112.88693,2305.85,650.5,-519.95,0.28,0.08,0.08,2818,11659,29627
2024-04-06T16:41:13.453,2353,38.49879,-112.88679,2253.85,662.81,-486.64,-0.86,0.1,0.07,2839,9935,28917
2024-04-06T16:45:18.259,2354,38.49885,-112.88717,2347.85,629.66,-479.93,-0.84,0.12,0.07,2837,10958,28574
2024-04-06T16:46:58.489,2355,38.50515,-112.88261,2481.85,1028.41,221.54,-0.75,0.09,0.09,2816,10756,26771
2024-04-06T16:52:46.522,2356,38.49811,-112.88649,2408.85,688.8,-562.21,-0.7,0.12,0.07,2865,14010,26025
2024-04-06T16:55:05.391,2357,38.49822,-112.88719,2323.85,627.74,-549.91,-0.81,0.11,0.07,2799,8218,26924
2024-04-06T16:57:45.444,2358,38.50008,-112.8859,1923.85,740.85,-343.28,-0.78,0.1,0.07,2867,12970,28089
2024-04-06T16:58:17.366,2359,38.50251,-112.88313,2889.85,983.05,-72.72,-0.78,0.11,0.07,2787,8169,22114
2024-04-06T16:59:20.222,2360,38.50118,-112.88631,2008.85,705.36,-220.86,-0.35,0.09,0.07,2855,15211,28822
2024-04-06T17:00:19.681,2361,38.49867,-112.88636,2323.85,700.3,-500.01,-0.94,0.1,0.57,2794,10101,23219
2024-04-06T17:03:19.988,2362,38.49862,-112.88662,2217.85,677.59,-505.54,-0.61,0.1,0.07,2844,11701,27216
2024-04-06T17:04:45.394,2363,38.50528,-112.8823,2493.85,1055.43,236.03,-0.76,0.12,0.09,2808,10191,28959
2024-04-06T17:09:37.052,2364,38.49885,-112.88717,2347.85,629.66,-479.93,-0.55,0.12,0.07,2855,11539,30282
2024-04-06T17:10:03.495,2365,38.49756,-112.88682,2153.85,659.86,-623.26,-0.9,0.1,0.07,2850,13118,27427
2024-04-06T17:10:24.375,2366,38.49775,-112.88693,2243.85,650.31,-602.14,-0.84,0.09,0.07,2843,12100,28319
2024-04-06T17:10:57.826,2367,38.49589,-112.88172,2826.85,1104.5,-809.36,-0.86,0.48,0.35,2681,6081,20455
2024-04-06T17:11:49.194,2368,38.49861,-112.88685,2276.85,657.52,-506.63,-0.88,0.07,0.07,2779,10935,24576
2024-04-06T17:18:07.563,2369,38.49982,-112.88621,2412.85,713.72,-372.18,-0.95,0.15,0.08,2868,8883,25167
2024-04-06T17:20:36.149,2370,38.49827,-112.88701,2310.85,643.46,-544.38,-0.65,0.09,0.07,2803,10640,26544
2024-04-06T17:21:10.758,2371,38.49811,-112.88708,2321.85,637.31,-562.14,-0.39,0.11,0.07,2796,9063,27643
2024-04-06T17:21:17.419,2372,38.50031,-112.88612,1974.85,721.71,-317.69,-0.95,0.1,0.07,2868,13107,27538
2024-04-06T17:21:38.335,2373,38.49799,-112.88708,2321.85,637.28,-575.47,0.17,0.13,0.07,2830,9921,29616
2024-04-06T17:23:23.041,2374,38.4993,-112.88625,2224.85,710.08,-430,-0.98,0.13,0.07,2770,9313,19218
2024-04-06T17:26:10.677,2375,38.50105,-112.88669,2433.85,672.16,-235.33,-0.5,0.1,0.07,2861,11854,28807
2024-04-06T17:29:22.588,2376,38.50257,-112.88696,1959.85,648.93,-66.06,-0.42,0.11,0.07,2852,13748,24143
2024-04-06T17:33:41.077,2377,38.4993,-112.88665,2383.85,675.17,-429.97,-0.88,0.12,0.07,2845,11317,23167
2024-04-06T17:34:34.713,2378,38.49812,-112.88708,2321.85,637.32,-561.03,-0.59,0.11,0.07,2796,8572,26828
2024-04-06T17:37:14.443,2379,38.49843,-112.8867,2098.85,670.56,-526.64,-0.45,0.1,0.08,2878,10592,32462
2024-04-06T17:37:42.516,2380,38.49746,-112.88685,2234.85,657.22,-634.36,-0.72,0.1,0.07,2834,11710,28240
2024-04-06T17:39:42.597,2381,38.50253,-112.88653,1959.85,686.44,-70.51,-0.48,0.12,0.07,2833,14735,22901
2024-04-06T17:42:55.546,2382,38.4986,-112.88685,2270.85,657.52,-507.74,-0.54,0.09,0.07,2792,11932,26790
2024-04-06T17:43:18.379,2383,38.5023,-112.88673,1959.85,668.95,-96.14,0.12,0.11,0.08,2868,14631,27440
2024-04-06T17:43:23.206,2384,38.50286,-112.88338,2579.85,961.27,-33.71,-0.79,0.1,0.08,2750,8196,24209
2024-04-06T17:43:49.684,2385,38.49885,-112.88717,2347.85,629.66,-479.93,-0.12,0.12,0.07,2847,11655,30163
2024-04-06T17:49:50.589,2386,38.49902,-112.88695,2361.85,648.91,-461.06,-0.64,0.13,0.08,2882,13470,28211
2024-04-06T17:51:48.269,2387,38.50085,-112.88618,1997.85,716.62,-257.6,-0.8,0.1,0.07,2876,13705,30511
2024-04-06T17:56:29.859,2388,38.49804,-112.88715,2326.85,631.19,-569.91,-0.19,0.11,0.07,2749,9064,25969
2024-04-06T17:56:40.776,2389,38.49923,-112.88645,2400.85,692.6,-437.77,-0.69,0.13,0.08,2890,14446,29635
2024-04-06T18:01:18.298,2390,38.49901,-112.88625,1980.85,710,-462.24,-0.95,0.13,0.07,2858,10229,30978
2024-04-06T18:07:21.532,2391,38.49746,-112.88708,2272.85,637.15,-634.32,-0.47,0.11,0.23,2815,11817,27266
2024-04-06T18:11:40.923,2392,38.49811,-112.88708,2321.85,637.31,-562.14,-0.3,0.1,0.07,2811,9499,28588
2024-04-06T18:12:12.148,2393,38.49922,-112.88636,2407.85,700.46,-438.89,-0.81,0.11,0.08,2874,10903,28967
2024-04-06T18:14:13.460,2394,38.49847,-112.88693,2303.85,650.5,-522.17,0.57,0.08,0.08,2824,12110,29279
2024-04-06T18:17:19.039,2395,38.49874,-112.88665,2398.85,675.01,-492.21,-0.83,0.14,0.07,2873,12264,26713
2024-04-06T18:19:05.490,2396,38.49741,-112.8871,2297.85,635.4,-639.87,-0.42,0.1,0.07,2821,9659,30091
2024-04-06T18:19:18.573,2397,38.49878,-112.88681,2250.85,661.06,-487.74,-0.74,0.41,0.11,2833,11533,26074
2024-04-06T18:23:26.303,2398,38.50046,-112.88612,1956.85,721.75,-301,-0.43,0.11,0.07,2888,14079,29096
2024-04-06T18:23:29.859,2399,38.50465,-112.88275,2583.85,1016.24,165.81,-0.21,0.1,0.08,2839,12818,29582
2024-04-06T18:24:36.653,2400,38.49746,-112.88685,2234.85,657.22,-634.36,-0.97,0.1,0.06,2817,10616,25203
2024-04-06T18:25:11.390,2401,38.50008,-112.8859,1923.85,740.85,-343.28,-0.77,0.13,0.55,2883,12114,30193
2024-04-06T18:29:57.774,2402,38.49756,-112.88682,2151.85,659.86,-623.26,-0.62,0.1,0.07,2857,12994,28358
2024-04-06T18:32:09.160,2403,38.49811,-112.88649,2408.85,688.8,-562.21,-0.07,0.13,0.1,2869,13836,26484
2024-04-06T18:33:05.661,2404,38.4992,-112.88691,2361.85,652.45,-441.06,-0.51,0.13,0.08,2889,12294,30329
2024-04-06T18:33:16.845,2405,38.50197,-112.8863,1955.85,706.4,-132.9,0.14,0.11,0.08,2868,11935,28793
2024-04-06T18:35:43.757,2406,38.50341,-112.88304,2534.85,990.96,27.59,-0.76,0.11,0.19,2856,10212,31652
2024-04-06T18:43:03.345,2407,38.50318,-112.88323,2593.85,974.38,1.95,0.3,0.1,0.08,2872,11358,33859
2024-04-06T18:43:28.455,2408,38.50275,-112.88344,2598.85,956.03,-45.97,-0.72,0.1,0.08,2864,11567,32947
2024-04-06T18:44:56.785,2409,38.49883,-112.8871,2341.85,635.76,-482.16,-0.9,0.14,0.07,2821,10086,26183
2024-04-06T18:45:31.093,2410,38.49731,-112.8871,2290.85,635.37,-650.97,0.01,0.1,0.07,2823,11493,29394
2024-04-06T18:53:38.213,2411,38.49795,-112.8872,2323.85,626.8,-579.9,-0.83,0.13,0.07,2819,10355,27577
2024-04-06T18:54:03.093,2412,38.49843,-112.8867,2098.85,670.56,-526.64,-0.79,0.11,0.08,2868,9643,30315
2024-04-06T18:59:35.680,2413,38.50029,-112.88612,1974.85,721.7,-319.91,-0.76,0.1,0.07,2879,14237,28749
2024-04-06T19:01:57.375,2414,38.49947,-112.88715,2342.85,631.58,-411.03,-0.81,0.1,0.07,2848,9997,28204
2024-04-06T19:03:54.058,2415,38.5047,-112.88271,2575.85,1019.73,171.38,0.2,0.1,0.09,2873,11211,32928
2024-04-06T19:04:04.495,2416,38.49768,-112.88721,2325.85,625.86,-609.88,0.4,0.12,0.07,2814,10407,29022
2024-04-06T19:05:18.368,2417,38.49738,-112.8873,2348.85,617.94,-643.17,-0.88,0.1,0.19,2844,8022,26517
2024-04-06T19:07:09.146,2418,38.49746,-112.88685,2234.85,657.22,-634.36,-0.64,0.1,0.07,2829,11929,28147
2024-04-06T19:11:47.560,2419,38.49919,-112.88668,2379.85,672.52,-442.19,-0.9,0.1,0.07,2844,10029,26908
2024-04-06T19:23:03.898,2420,38.49746,-112.88708,2272.85,637.15,-634.32,-0.19,0.1,0.07,2860,13119,29421
2024-04-06T19:23:07.812,2421,38.49766,-112.88702,2281.85,642.44,-612.12,-0.91,0.14,0.09,2604,10120,17110
2024-04-06T19:28:15.568,2422,38.49741,-112.8871,2297.85,635.4,-639.87,-0.3,0.1,0.08,2819,9828,29529
2024-04-06T19:31:06.550,2423,38.49933,-112.88694,2353.85,649.87,-426.61,-0.83,0.15,0.07,2886,13361,22527
2024-04-06T19:33:21.645,2424,38.49741,-112.88733,2348.85,615.33,-639.84,-0.18,0.1,0.08,2873,9621,32473
2024-04-06T19:36:18.501,2425,38.49862,-112.88662,2217.85,677.59,-505.54,-0.59,0.1,0.07,2861,12732,28420
2024-04-06T19:37:53.564,2426,38.49795,-112.8872,2323.85,626.8,-579.9,-0.7,0.13,0.07,2800,10071,27800
2024-04-06T19:39:56.802,2427,38.50065,-112.88608,1943.85,725.29,-279.86,-0.98,0.1,0.07,2835,13049,24009
2024-04-06T19:41:35.254,2428,38.50253,-112.88645,1959.85,693.42,-70.51,-0.61,0.11,0.07,2840,12904,25097
2024-04-06T19:47:34.278,2429,38.49715,-112.88687,2253.85,655.4,-668.77,0.77,0.11,0.08,2862,12631,30929
2024-04-06T19:49:07.600,2430,38.49925,-112.88712,2339.85,634.13,-435.49,-0.79,0.2,0.09,2710,9193,14499
2024-04-06T19:53:38.090,2431,38.49808,-112.88711,2319.85,634.69,-565.47,-1,0.1,0.08,2427,4742,16092
2024-04-06T19:53:50.803,2432,38.49918,-112.88715,2348.85,631.49,-443.26,-0.41,0.11,0.07,2821,10457,24783
2024-04-06T19:55:27.735,2433,38.49847,-112.88691,2302.85,652.25,-522.18,-0.97,0.18,0.05,2554,7343,15315
2024-04-06T19:58:06.982,2434,38.49851,-112.88693,2314.85,650.51,-517.73,-0.31,0.08,0.07,2807,10686,28664
2024-04-06T19:58:58.207,2435,38.49853,-112.88693,2303.85,650.52,-515.51,-0.29,0.09,0.08,2805,11555,28202
2024-04-06T20:03:26.572,2436,38.50182,-112.88617,1952.85,717.72,-149.6,-0.53,0.13,0.07,2843,12717,25043
2024-04-06T20:05:06.422,2437,38.49746,-112.88735,2343.85,613.59,-634.28,-1,0.08,0.07,2534,7333,13907
2024-04-06T20:05:43.529,2438,38.4971,-112.88701,2276.85,643.18,-674.3,-0.91,0.11,0.06,2824,11204,25519
2024-04-06T20:10:16.734,2439,38.49879,-112.88679,2253.85,662.81,-486.64,-0.41,0.09,0.07,2839,11183,29244
2024-04-06T20:16:34.512,2440,38.5028,-112.88316,2902.85,980.46,-40.4,-0.29,0.12,0.08,2922,17842,30390
2024-04-06T20:18:15.036,2441,38.49741,-112.88733,2348.85,615.33,-639.84,-0.33,0.14,0.07,2886,10482,32953
2024-04-06T20:20:09.215,2442,38.50084,-112.88618,1983.85,716.61,-258.71,-0.84,0.1,0.07,2844,12171,28178
2024-04-06T20:23:24.714,2443,38.5009,-112.88618,1983.85,716.63,-252.03,-0.79,0.2,0.07,2867,14569,30329
2024-04-06T20:29:20.996,2444,38.49849,-112.88693,2301.85,650.5,-519.95,-0.52,0.13,0.08,2822,11655,28602
2024-04-06T20:29:30.275,2445,38.50092,-112.88505,2636.85,815.24,-249.83,-0.69,0.13,0.07,2854,12022,25200
2024-04-06T20:29:58.929,2446,38.49746,-112.88708,2272.85,637.15,-634.32,-0.56,0.11,0.16,2858,12677,28755
2024-04-06T20:33:28.781,2447,38.50293,-112.88669,2007.85,672.53,-25.94,-0.25,0.1,0.08,2858,13322,29534
2024-04-06T20:33:37.125,2448,38.49756,-112.88682,2151.85,659.86,-623.26,-0.49,0.1,0.08,2859,13989,29591
2024-04-06T20:34:28.982,2449,38.49774,-112.88721,2332.85,625.88,-603.21,-0.54,0.11,0.07,2803,10073,28183
2024-04-06T20:36:01.036,2450,38.50202,-112.88605,1945.85,728.23,-127.33,-0.23,0.09,0.07,2886,15399,33158
2024-04-06T20:38:49.941,2451,38.4986,-112.88685,2270.85,657.52,-507.74,-0.5,0.08,0.07,2791,12163,26647
2024-04-06T20:38:57.422,2452,38.50046,-112.88612,1956.85,721.75,-301,-0.68,0.09,0.07,2894,14317,29418
2024-04-06T20:43:11.142,2453,38.49741,-112.8871,2295.85,635.4,-639.87,0.2,0.1,0.07,2817,10949,29194
2024-04-06T20:52:54.980,2454,38.50441,-112.88275,2562.85,1016.25,139.06,-0.77,0.11,0.08,2802,10310,24727
2024-04-06T20:56:18.719,2455,38.49741,-112.88733,2348.85,615.33,-639.84,-0.12,0.1,0.08,2887,11135,33578
2024-04-06T20:57:33.891,2456,38.49711,-112.88701,2272.85,643.18,-673.19,-0.31,0.11,0.08,2840,12231,28987
2024-04-06T20:58:49.389,2457,38.49766,-112.88702,2281.85,642.44,-612.12,-0.96,0.08,0.08,2798,11200,28365
2024-04-06T21:03:11.150,2458,38.50283,-112.88669,2004.85,672.52,-37.09,-0.41,0.11,0.08,2873,11578,31187
2024-04-06T21:05:48.847,2459,38.50357,-112.88299,2554.85,995.33,45.42,-0.53,0.1,0.08,2857,11075,32018
2024-04-06T21:11:02.944,2460,38.4982,-112.88639,2411.85,697.55,-552.23,-0.91,0.14,0.07,2852,12877,22017
2024-04-06T21:16:29.483,2461,38.49711,-112.88701,2272.85,643.18,-673.19,0.05,0.11,0.07,2847,12386,28782
2024-04-06T21:17:36.412,2462,38.49708,-112.88701,2281.85,643.17,-676.52,0.09,0.1,0.07,2827,11328,27935
2024-04-06T21:31:05.208,2463,38.49747,-112.88717,2332.85,629.3,-633.2,1.07,0.12,0.08,2802,11358,29162
2024-04-06T21:43:03.865,2464,38.49731,-112.8871,2290.85,635.37,-650.97,-0.53,0.1,0.08,2839,10722,30010
2024-04-06T21:46:57.401,2465,38.49714,-112.88687,2248.85,655.4,-669.88,-0.8,0.12,0.07,2804,10414,25655
2024-04-06T21:47:03.532,2466,38.49741,-112.8871,2302.85,635.4,-639.87,0.15,0.1,0.07,2813,10541,29573
2024-04-06T21:48:54.128,2467,38.50027,-112.88612,1974.85,721.7,-322.14,-0.48,0.1,0.07,2893,13551,30834
2024-04-06T21:53:49.894,2468,38.49699,-112.88681,2301.85,660.6,-686.55,-0.56,0.11,0.68,2839,10717,26636
2024-04-06T21:55:24.885,2469,38.49741,-112.88733,2348.85,615.33,-639.84,-0.04,0.1,0.08,2879,10453,33516
2024-04-06T21:59:03.309,2470,38.4986,-112.88685,2270.85,657.52,-507.74,-0.73,0.11,0.07,2829,12443,26629
2024-04-06T21:59:55.070,2471,38.49746,-112.88708,2272.85,637.15,-634.32,-0.37,0.11,0.08,2852,13120,29363
2024-04-06T22:06:56.536,2472,38.49685,-112.88672,2206.85,668.42,-702.11,-0.99,0.11,0.07,2803,8977,23323
2024-04-06T22:09:16.980,2473,38.49902,-112.88695,2361.85,648.91,-461.06,-0.66,0.12,0.08,2890,12673,29634
2024-04-06T22:18:53.734,2474,38.49724,-112.88705,2312.85,639.72,-658.75,-0.24,0.11,0.08,2820,9716,29507
2024-04-06T22:18:56.731,2475,38.49726,-112.88705,2318.85,639.72,-656.53,-0.34,0.12,0.08,2776,9161,24280
2024-04-06T22:31:27.476,2476,38.49741,-112.88733,2348.85,615.33,-639.84,-0.38,0.1,0.08,2876,10517,33170
2024-04-06T22:33:34.026,2477,38.49842,-112.88693,2298.85,650.49,-527.73,-0.99,0.08,0.07,2659,9017,20276
2024-04-06T22:35:52.724,2478,38.49718,-112.8871,2370.85,635.34,-665.41,-0.92,0.11,0.08,2832,12573,19072
2024-04-06T22:36:18.792,2479,38.4969,-112.88688,2262.85,654.47,-696.53,0.02,0.11,0.08,2868,12716,31835
2024-04-06T22:37:06.580,2480,38.49859,-112.88635,2402.85,701.15,-508.9,-0.9,0.11,0.05,2748,8845,15581
2024-04-06T22:38:11.002,2481,38.49711,-112.88701,2272.85,643.18,-673.19,-0.83,0.11,0.07,2845,12107,26505
2024-04-06T22:38:21.650,2482,38.49673,-112.88668,2135.85,671.88,-715.43,-0.93,0.1,0.07,2814,11169,25545
2024-04-06T22:39:22.984,2483,38.49854,-112.88693,2302.85,650.52,-514.4,-0.51,0.17,0.08,2811,11292,28178
2024-04-06T22:40:02.530,2484,38.4968,-112.88686,2284.85,656.19,-707.63,-0.53,0.11,0.08,2830,10394,29420
2024-04-06T22:40:14.368,2485,38.49733,-112.88716,2347.85,630.14,-648.74,-0.79,0.14,0.07,2786,9033,26172
2024-04-06T22:40:39.132,2486,38.49697,-112.88698,2282.85,645.76,-688.74,-0.84,0.11,0.07,2833,12772,25896
2024-04-06T22:43:16.684,2487,38.49725,-112.88705,2333.85,639.72,-657.64,-0.46,0.13,0.08,2817,10093,29959
2024-04-06T22:45:14.894,2488,38.4971,-112.88701,2285.85,643.18,-674.3,-0.82,0.1,0.07,2826,10679,27038
2024-04-06T22:45:24.919,2489,38.49726,-112.88725,2348.85,622.27,-656.5,-0.52,0.1,0.08,2878,11066,32197
2024-04-06T22:47:48.409,2490,38.49879,-112.88679,2246.85,662.81,-486.64,-0.66,0.1,0.07,2825,12165,27390
2024-04-06T22:50:23.146,2491,38.49717,-112.88687,2242.85,655.41,-666.55,-0.63,0.12,0.07,2822,11306,27096
2024-04-06T22:51:32.843,2492,38.49711,-112.88701,2272.85,643.18,-673.19,-0.25,0.11,0.08,2843,12161,29657
2024-04-06T22:51:38.779,2493,38.4971,-112.88687,2255.85,655.39,-674.33,-0.64,0.12,0.08,2830,10740,28635
2024-04-06T22:52:24.741,2494,38.5009,-112.88618,1983.85,716.63,-252.03,0.33,0.09,0.07,2891,15841,30883
2024-04-06T22:53:42.483,2495,38.49905,-112.88698,2351.85,646.3,-457.73,-0.93,0.14,0.65,2838,9852,24636
2024-04-06T22:56:07.790,2496,38.49749,-112.88728,2349.85,619.71,-630.96,-0.92,0.11,0.07,2838,9525,26181
2024-04-06T22:58:17.378,2497,38.49736,-112.8871,2287.85,635.38,-645.42,-0.79,0.1,0.07,2780,10338,25722
2024-04-06T23:01:40.086,2498,38.49932,-112.88661,2380.85,678.66,-427.75,-0.9,0.14,0.07,2860,12157,25872
2024-04-06T23:07:09.823,2499,38.49736,-112.8871,2293.85,635.38,-645.42,-0.96,0.1,0.07,2806,9497,27345
2024-04-06T23:07:47.077,2500,38.49736,-112.8871,2302.85,635.38,-645.42,-1,0.13,0.07,2767,8781,23231
2024-04-06T23:07:50.595,2501,38.49919,-112.88652,2395.85,686.48,-442.21,-0.66,0.13,0.15,2877,14560,28268
2024-04-06T23:08:46.180,2502,38.49735,-112.88731,2348.85,617.06,-646.5,-0.42,0.11,0.08,2859,11467,32197
2024-04-06T23:10:44.906,2503,38.49726,-112.88711,2338.85,634.49,-656.52,0.43,0.12,0.08,2825,11479,31006
2024-04-06T23:11:53.920,2504,38.49699,-112.88694,2274.85,649.26,-686.53,-0.01,0.1,0.08,2849,11117,30140
2024-04-06T23:12:05.002,2505,38.49662,-112.88668,2116.85,671.86,-727.65,-0.83,0.1,0.09,2829,11387,27528
2024-04-06T23:12:28.005,2506,38.49709,-112.88687,2253.85,655.39,-675.44,0.6,0.11,0.08,2856,12704,30708
2024-04-06T23:13:53.321,2507,38.49815,-112.88638,2408.85,698.41,-557.78,-0.75,0.13,0.07,2801,11996,15869
2024-04-06T23:14:33.182,2508,38.49702,-112.88715,2359.85,630.94,-683.16,0.12,0.11,0.08,2858,13580,28358
2024-04-06T23:16:11.629,2509,38.49843,-112.88693,2302.85,650.49,-526.62,-0.66,0.1,0.07,2800,10612,27593
2024-04-06T23:17:36.841,2510,38.49746,-112.88708,2272.85,637.15,-634.32,-0.83,0.11,0.07,2814,12048,26008
2024-04-06T23:21:53.736,2511,38.49848,-112.88662,2398.85,677.56,-521.1,-0.76,0.1,0.07,2858,11727,27416
2024-04-06T23:22:31.949,2512,38.49708,-112.88701,2281.85,643.17,-676.52,-0.03,0.1,0.07,2834,11862,29348
2024-04-06T23:24:02.094,2513,38.49734,-112.88705,2318.85,639.74,-647.65,-0.13,0.12,0.07,2806,9588,30121
2024-04-06T23:26:27.523,2514,38.49929,-112.8863,2409.85,705.71,-431.11,-0.98,0.13,0.07,2852,12057,25589
2024-04-06T23:33:11.639,2515,38.49741,-112.88733,2348.85,615.33,-639.84,-0.04,0.11,0.08,2889,11581,33863
2024-04-06T23:33:48.057,2516,38.49724,-112.8873,2348.85,617.91,-658.71,-0.4,0.11,0.08,2864,11549,31503
2024-04-06T23:35:47.155,2517,38.49731,-112.8871,2290.85,635.37,-650.97,-0.36,0.1,0.07,2826,11189,29377
2024-04-06T23:37:01.331,2518,38.49741,-112.8871,2295.85,635.4,-639.87,0.25,0.1,0.07,2814,10811,29162
2024-04-06T23:38:03.405,2519,38.49694,-112.89187,597.85,219.49,-691.07,-0.61,1.03,0.68,2872,11392,29490
